timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,orig_time
2025-10-11 08:54:34,0.15,-0.18,1.0,4.07,6.27,0.17,05:27:11
2025-10-11 08:54:34,0.16,-0.19,1.0,4.77,6.3,0.06,05:27:12
2025-10-11 08:54:35,0.17,-0.22,0.98,3.59,6.23,0.19,05:27:12
2025-10-11 08:54:35,0.16,-0.21,0.99,4.99,6.39,0.05,05:27:13
2025-10-11 08:54:35,0.16,-0.21,0.98,3.01,6.38,0.1,05:27:13
2025-10-11 08:54:35,0.15,-0.22,0.99,5.42,6.3,0.09,05:27:14
2025-10-11 08:54:35,0.13,-0.21,0.98,1.78,6.29,0.11,05:27:14
2025-10-11 08:54:35,0.13,-0.19,1.02,5.03,6.24,0.08,05:27:15
2025-10-11 08:54:35,0.13,-0.18,0.98,0.95,6.3,0.19,05:27:15
2025-10-11 08:54:35,0.15,-0.21,0.97,0.14,6.32,0.15,05:27:16
2025-10-11 08:54:35,0.14,-0.2,0.99,4.73,6.28,0.09,05:27:16
2025-10-11 08:54:35,0.17,-0.2,1.0,3.92,6.28,0.03,05:27:17
2025-10-11 08:54:35,0.15,-0.21,0.98,-0.81,6.22,0.16,05:27:17
2025-10-11 08:54:36,0.15,-0.2,1.02,4.19,6.28,0.06,05:27:18
2025-10-11 08:54:36,0.14,-0.21,0.94,-2.0,6.3,0.07,05:27:18
2025-10-11 08:54:36,0.15,-0.18,0.96,-2.83,6.35,0.03,05:27:19
2025-10-11 08:54:36,0.16,-0.18,1.01,2.91,6.26,0.02,05:27:19
2025-10-11 08:54:36,0.13,-0.19,1.04,2.45,6.33,0.15,05:27:20
2025-10-11 08:54:36,0.17,-0.22,0.94,-3.29,6.3,0.07,05:27:20
2025-10-11 08:54:36,0.17,-0.18,0.95,-4.75,6.34,0.15,05:27:21
2025-10-11 08:54:36,0.13,-0.2,1.04,0.94,6.36,0.05,05:27:21
2025-10-11 08:54:36,0.15,-0.19,0.92,-4.51,6.31,0.18,05:27:22
2025-10-11 08:54:36,0.15,-0.19,1.04,-0.13,6.34,0.01,05:27:22
2025-10-11 08:54:36,0.16,-0.21,0.93,-4.63,6.22,0.19,05:27:23
2025-10-11 08:54:36,0.16,-0.21,1.06,-0.83,6.32,0.14,05:27:23
2025-10-11 08:54:37,0.16,-0.19,0.94,-4.69,6.2,0.01,05:27:24
2025-10-11 08:54:37,0.14,-0.19,1.03,-2.01,6.21,0.04,05:27:24
2025-10-11 08:54:37,0.15,-0.21,0.94,-4.39,6.25,0.2,05:27:25
2025-10-11 08:54:37,0.15,-0.2,1.06,-2.87,6.3,0.11,05:27:25
2025-10-11 08:54:37,0.17,-0.22,0.9,-4.04,6.32,0.17,05:27:26
2025-10-11 08:54:37,0.15,-0.19,1.07,-3.11,6.33,0.17,05:27:26
2025-10-11 08:54:37,0.13,-0.19,1.07,-4.09,6.28,0.17,05:27:27
2025-10-11 08:54:37,0.15,-0.19,0.94,-3.5,6.27,0.11,05:27:27
2025-10-11 08:54:37,0.16,-0.22,1.04,-4.57,6.24,0.04,05:27:28
2025-10-11 08:54:37,0.13,-0.19,0.91,-3.54,6.29,0.17,05:27:28
2025-10-11 08:54:37,0.16,-0.19,0.9,-2.42,6.31,0.08,05:27:29
2025-10-11 08:54:38,0.14,-0.21,1.07,-5.26,6.38,0.11,05:27:29
2025-10-11 08:54:38,0.13,-0.19,0.9,-1.74,6.23,0.01,05:27:30
2025-10-11 08:54:38,0.14,-0.19,1.09,-5.33,6.23,0.14,05:27:30
2025-10-11 08:54:38,0.13,-0.22,0.93,-0.51,6.26,0.01,05:27:31
2025-10-11 08:54:38,0.15,-0.2,1.09,-5.32,6.36,0.09,05:27:31
2025-10-11 08:54:38,0.14,-0.2,1.09,-4.39,6.26,0.12,05:27:32
2025-10-11 08:54:38,0.14,-0.18,0.9,0.17,6.22,0.1,05:27:32
2025-10-11 08:54:38,0.14,-0.19,0.89,1.56,6.38,0.09,05:27:33
2025-10-11 08:54:38,0.13,-0.18,1.1,-3.95,6.36,0.0,05:27:33
2025-10-11 08:54:38,0.14,-0.19,0.91,2.65,6.34,0.1,05:27:34
2025-10-11 08:54:38,0.15,-0.18,1.07,-3.61,6.38,0.18,05:27:34
2025-10-11 08:54:38,0.15,-0.21,0.9,3.37,6.33,0.18,05:27:35
2025-10-11 08:54:39,0.14,-0.19,1.1,-2.46,6.35,0.08,05:27:35
2025-10-11 08:54:39,0.15,-0.2,0.88,3.45,6.21,0.02,05:27:36
2025-10-11 08:54:39,0.15,-0.22,1.07,-2.01,6.36,0.1,05:27:36
2025-10-11 08:54:39,0.16,-0.21,1.1,-0.41,6.23,0.03,05:27:37
2025-10-11 08:54:39,0.15,-0.2,0.92,4.5,6.32,0.09,05:27:37
2025-10-11 08:54:39,0.14,-0.21,0.89,4.89,6.24,0.1,05:27:38
2025-10-11 08:54:39,0.16,-0.2,1.1,0.26,6.22,0.0,05:27:38
2025-10-11 08:54:39,0.17,-0.21,0.92,4.65,6.33,0.05,05:27:39
2025-10-11 08:54:39,0.14,-0.21,1.09,1.06,6.25,0.2,05:27:39
2025-10-11 08:54:39,0.15,-0.18,0.91,4.85,6.37,0.03,05:27:40
2025-10-11 08:54:39,0.13,-0.21,1.08,2.08,6.25,0.07,05:27:40
2025-10-11 08:54:40,0.15,-0.21,1.11,2.93,6.3,0.12,05:27:41
2025-10-11 08:54:40,0.14,-0.2,0.9,4.27,6.37,0.02,05:27:41
2025-10-11 08:54:40,0.15,-0.21,0.91,3.91,6.21,0.12,05:27:42
2025-10-11 08:54:40,0.15,-0.2,1.09,3.69,6.25,0.01,05:27:42
2025-10-11 08:54:40,0.16,-0.21,1.11,3.83,6.3,0.16,05:27:43
2025-10-11 08:54:40,0.14,-0.2,0.9,3.41,6.21,0.1,05:27:43
2025-10-11 08:54:40,0.17,-0.2,1.09,4.89,6.37,0.07,05:27:44
2025-10-11 08:54:40,0.15,-0.21,0.89,2.75,6.31,0.17,05:27:44
2025-10-11 08:54:40,0.15,-0.19,0.9,2.08,6.37,0.09,05:27:45
2025-10-11 08:54:40,0.16,-0.19,1.1,5.35,6.37,0.04,05:27:45
2025-10-11 08:54:40,0.16,-0.2,1.09,4.9,6.31,0.04,05:27:46
2025-10-11 08:54:40,0.13,-0.18,0.92,1.27,6.26,0.14,05:27:46
2025-10-11 08:54:41,0.16,-0.2,1.1,4.35,6.28,0.15,05:27:47
2025-10-11 08:54:41,0.16,-0.19,0.91,-0.36,6.32,0.12,05:27:47
2025-10-11 08:54:41,0.15,-0.22,0.92,-0.96,6.35,0.01,05:27:48
2025-10-11 08:54:41,0.17,-0.18,1.11,4.07,6.32,0.17,05:27:48
2025-10-11 08:54:41,0.15,-0.19,1.08,3.62,6.36,0.01,05:27:49
2025-10-11 08:54:41,0.16,-0.2,0.9,-1.64,6.23,0.08,05:27:49
2025-10-11 08:54:41,0.15,-0.18,1.09,3.28,6.26,0.13,05:27:50
2025-10-11 08:54:41,0.14,-0.2,0.9,-2.93,6.27,0.14,05:27:50
2025-10-11 08:54:41,0.16,-0.21,1.09,2.29,6.23,0.04,05:27:51
2025-10-11 08:54:41,0.16,-0.2,0.93,-3.75,6.33,0.16,05:27:51
2025-10-11 08:54:41,0.15,-0.19,1.11,1.32,6.33,0.06,05:27:52
2025-10-11 08:54:42,0.16,-0.18,0.94,-4.27,6.21,0.14,05:27:52
2025-10-11 08:54:42,0.17,-0.21,0.94,-4.7,6.37,0.1,05:27:53
2025-10-11 08:54:42,0.15,-0.19,1.11,0.49,6.33,0.11,05:27:53
2025-10-11 08:54:42,0.13,-0.2,1.08,-0.36,6.33,0.1,05:27:54
2025-10-11 08:54:42,0.16,-0.19,0.92,-5.05,6.36,0.02,05:27:54
2025-10-11 08:54:42,0.16,-0.2,1.1,-1.9,6.22,0.11,05:27:55
2025-10-11 08:54:42,0.17,-0.2,0.94,-4.61,6.35,0.15,05:27:55
2025-10-11 08:54:42,0.15,-0.19,0.92,-4.6,6.3,0.11,05:27:56
2025-10-11 08:54:42,0.15,-0.19,1.08,-2.77,6.3,0.05,05:27:56
2025-10-11 08:54:42,0.14,-0.2,0.95,-4.73,6.22,0.11,05:27:57
2025-10-11 08:54:42,0.16,-0.22,1.07,-2.91,6.26,0.06,05:27:57
2025-10-11 08:54:42,0.15,-0.22,0.94,-4.1,6.22,0.1,05:27:58
2025-10-11 08:54:43,0.16,-0.18,1.09,-4.28,6.34,0.04,05:27:58
2025-10-11 08:54:43,0.13,-0.19,1.07,-4.28,6.28,0.12,05:27:59
2025-10-11 08:54:43,0.14,-0.2,0.96,-3.36,6.38,0.17,05:27:59
2025-10-11 08:54:43,0.14,-0.18,0.94,-2.87,6.33,0.19,05:28:00
2025-10-11 08:54:43,0.14,-0.21,1.09,-4.37,6.28,0.07,05:28:00
2025-10-11 08:54:43,0.15,-0.19,1.06,-4.68,6.39,0.13,05:28:01
2025-10-11 08:54:43,0.14,-0.18,0.97,-1.5,6.2,0.11,05:28:01
2025-10-11 08:54:43,0.16,-0.2,0.96,-0.37,6.29,0.05,05:28:02
2025-10-11 08:54:43,0.15,-0.2,1.08,-4.68,6.3,0.18,05:28:02
2025-10-11 08:54:43,0.13,-0.2,0.97,-0.0,6.27,0.19,05:28:03
2025-10-11 08:54:43,0.16,-0.2,1.07,-4.97,6.28,0.19,05:28:03
2025-10-11 08:54:44,0.16,-0.2,0.98,1.43,6.31,0.11,05:28:04
2025-10-11 08:54:44,0.15,-0.21,1.07,-4.16,6.36,0.09,05:28:04
2025-10-11 08:54:44,0.13,-0.19,1.08,-3.59,6.27,0.17,05:28:05
2025-10-11 08:54:44,0.14,-0.2,0.97,1.93,6.33,0.07,05:28:05
2025-10-11 08:54:44,0.16,-0.21,1.04,-3.11,6.38,0.07,05:28:06
2025-10-11 08:54:44,0.17,-0.19,0.99,2.96,6.2,0.05,05:28:06
2025-10-11 08:54:44,0.14,-0.21,1.0,3.84,6.29,0.12,05:28:07
2025-10-11 08:54:44,0.17,-0.21,1.06,-2.39,6.25,0.19,05:28:07
2025-10-11 08:54:44,0.17,-0.21,0.98,4.69,6.24,0.05,05:28:08
2025-10-11 08:54:44,0.16,-0.18,1.05,-0.77,6.39,0.05,05:28:08
2025-10-11 08:54:44,0.15,-0.19,1.01,4.43,6.39,0.08,05:28:09
2025-10-11 08:54:44,0.14,-0.21,1.04,0.25,6.39,0.02,05:28:09
2025-10-11 08:54:45,0.16,-0.21,1.02,1.0,6.36,0.18,05:28:10
2025-10-11 08:54:45,0.15,-0.21,1.0,4.7,6.27,0.03,05:28:10
2025-10-11 08:54:45,0.13,-0.19,1.02,2.25,6.23,0.05,05:28:11
2025-10-11 08:54:45,0.16,-0.19,1.01,4.9,6.3,0.04,05:28:11
2025-10-11 08:54:45,0.15,-0.2,1.01,2.4,6.28,0.05,05:28:12
2025-10-11 08:54:45,0.15,-0.19,0.99,4.77,6.28,0.08,05:28:12
2025-10-11 08:54:45,0.17,-0.2,1.02,4.26,6.31,0.2,05:28:13
2025-10-11 08:54:45,0.17,-0.18,1.0,3.35,6.31,0.05,05:28:13
2025-10-11 08:54:45,0.15,-0.19,1.02,3.93,6.36,0.1,05:28:14
2025-10-11 08:54:45,0.13,-0.21,1.0,3.76,6.34,0.15,05:28:14
2025-10-11 08:54:45,0.15,-0.19,1.0,5.14,6.26,0.13,05:28:15
2025-10-11 08:54:46,0.14,-0.21,1.01,3.43,6.22,0.17,05:28:15
2025-10-11 08:54:46,0.16,-0.2,1.01,4.73,6.28,0.07,05:28:16
2025-10-11 08:54:46,0.13,-0.18,1.02,2.66,6.25,0.12,05:28:16
2025-10-11 08:54:46,0.16,-0.21,1.0,4.59,6.39,0.01,05:28:17
2025-10-11 08:54:46,0.16,-0.18,1.02,1.71,6.25,0.14,05:28:17
2025-10-11 08:54:46,0.15,-0.19,1.0,4.65,6.39,0.01,05:28:18
2025-10-11 08:54:46,0.13,-0.19,1.03,0.37,6.36,0.1,05:28:18
2025-10-11 08:54:46,0.14,-0.19,0.99,4.85,6.33,0.16,05:28:19
2025-10-11 08:54:46,0.17,-0.2,1.04,-1.03,6.39,0.09,05:28:19
2025-10-11 08:54:46,0.15,-0.21,0.99,4.06,6.21,0.16,05:28:20
2025-10-11 08:54:46,0.16,-0.21,1.04,-2.22,6.21,0.03,05:28:20
2025-10-11 08:54:46,0.14,-0.21,0.97,3.38,6.4,0.01,05:28:21
2025-10-11 08:54:47,0.17,-0.2,1.07,-2.35,6.31,0.02,05:28:21
2025-10-11 08:54:47,0.14,-0.19,1.04,-3.86,6.4,0.08,05:28:22
2025-10-11 08:54:47,0.15,-0.21,0.97,2.84,6.34,0.09,05:28:22
2025-10-11 08:54:47,0.16,-0.21,1.04,-3.72,6.39,0.14,05:28:23
2025-10-11 08:54:47,0.15,-0.22,0.96,1.61,6.24,0.14,05:28:23
2025-10-11 08:54:47,0.16,-0.19,1.05,-4.86,6.21,0.01,05:28:24
2025-10-11 08:54:47,0.16,-0.19,0.95,0.91,6.24,0.12,05:28:24
2025-10-11 08:54:47,0.16,-0.21,1.06,-4.57,6.2,0.08,05:28:25
2025-10-11 08:54:47,0.15,-0.19,0.97,-0.47,6.39,0.07,05:28:25
2025-10-11 08:54:47,0.15,-0.18,1.06,-5.16,6.22,0.1,05:28:26
2025-10-11 08:54:47,0.14,-0.22,0.96,-1.56,6.32,0.09,05:28:26
2025-10-11 08:54:48,0.14,-0.22,1.07,-4.91,6.37,0.09,05:28:27
2025-10-11 08:54:48,0.16,-0.2,0.95,-2.06,6.36,0.08,05:28:27
2025-10-11 08:54:48,0.14,-0.2,0.94,-2.89,6.39,0.13,05:28:28
2025-10-11 08:54:48,0.14,-0.22,0.95,-4.36,6.39,0.09,05:28:29
2025-10-11 08:54:48,0.17,-0.21,1.06,-5.03,6.24,0.16,05:28:29
2025-10-11 08:54:48,0.16,-0.21,0.93,-4.47,6.36,0.02,05:28:30
2025-10-11 08:54:48,0.15,-0.21,1.09,-4.28,6.28,0.01,05:28:30
2025-10-11 08:54:48,0.17,-0.21,1.1,-3.55,6.21,0.1,05:28:31
2025-10-11 08:54:48,0.16,-0.21,0.94,-5.16,6.26,0.11,05:28:31
2025-10-11 08:54:48,0.16,-0.18,0.91,-5.23,6.29,0.02,05:28:32
2025-10-11 08:54:48,0.16,-0.19,1.1,-2.3,6.29,0.05,05:28:32
2025-10-11 08:54:48,0.14,-0.21,1.09,-1.39,6.32,0.09,05:28:33
2025-10-11 08:54:49,0.14,-0.21,0.92,-4.5,6.26,0.02,05:28:33
2025-10-11 08:54:49,0.16,-0.18,0.91,-4.5,6.22,0.06,05:28:34
2025-10-11 08:54:49,0.13,-0.19,1.1,-0.42,6.24,0.19,05:28:34
2025-10-11 08:54:49,0.13,-0.2,0.9,-4.74,6.29,0.08,05:28:35
2025-10-11 08:54:49,0.16,-0.19,1.1,-0.07,6.38,0.07,05:28:35
2025-10-11 08:54:49,0.15,-0.22,0.93,-3.67,6.3,0.16,05:28:36
2025-10-11 08:54:49,0.17,-0.2,1.08,1.47,6.29,0.2,05:28:36
2025-10-11 08:54:49,0.14,-0.21,0.9,-2.63,6.37,0.15,05:28:37
2025-10-11 08:54:49,0.13,-0.21,1.08,1.91,6.34,0.18,05:28:37
2025-10-11 08:54:49,0.17,-0.21,0.92,-1.79,6.36,0.18,05:28:38
2025-10-11 08:54:49,0.15,-0.19,1.11,2.68,6.28,0.13,05:28:38
2025-10-11 08:54:50,0.15,-0.19,0.9,-0.74,6.26,0.06,05:28:39
2025-10-11 08:54:50,0.13,-0.21,1.12,3.93,6.37,0.16,05:28:39
2025-10-11 08:54:50,0.14,-0.2,0.93,-0.54,6.29,0.02,05:28:40
2025-10-11 08:54:50,0.17,-0.21,1.12,4.66,6.25,0.13,05:28:40
2025-10-11 08:54:50,0.14,-0.22,1.09,4.91,6.24,0.17,05:28:41
2025-10-11 08:54:50,0.15,-0.19,0.89,0.83,6.4,0.05,05:28:41
2025-10-11 08:54:50,0.14,-0.19,1.08,4.85,6.36,0.19,05:28:42
2025-10-11 08:54:50,0.16,-0.19,0.91,1.68,6.39,0.08,05:28:42
2025-10-11 08:54:50,0.15,-0.22,1.11,4.94,6.28,0.1,05:28:43
2025-10-11 08:54:50,0.16,-0.21,0.89,2.81,6.26,0.07,05:28:43
2025-10-11 08:54:50,0.16,-0.19,1.11,4.58,6.2,0.18,05:28:44
2025-10-11 08:54:50,0.15,-0.18,0.91,3.23,6.31,0.09,05:28:44
2025-10-11 08:54:51,0.17,-0.19,0.89,4.1,6.31,0.19,05:28:45
2025-10-11 08:54:51,0.16,-0.19,1.09,4.66,6.23,0.07,05:28:45
2025-10-11 08:54:51,0.16,-0.21,0.88,4.42,6.35,0.02,05:28:46
2025-10-11 08:54:51,0.16,-0.19,1.08,4.05,6.27,0.19,05:28:46
2025-10-11 08:54:51,0.14,-0.18,0.88,4.8,6.31,0.1,05:28:47
2025-10-11 08:54:51,0.15,-0.19,1.08,3.5,6.35,0.0,05:28:47
2025-10-11 08:54:51,0.13,-0.19,1.1,2.26,6.22,0.17,05:28:48
2025-10-11 08:54:51,0.13,-0.2,1.1,0.95,6.39,0.09,05:28:49
2025-10-11 08:54:51,0.15,-0.21,0.9,4.97,6.25,0.05,05:28:49
2025-10-11 08:54:51,0.16,-0.21,0.89,4.74,6.37,0.13,05:28:50
2025-10-11 08:54:51,0.14,-0.21,1.08,0.25,6.26,0.18,05:28:50
2025-10-11 08:54:52,0.16,-0.18,1.07,-0.27,6.27,0.02,05:28:51
2025-10-11 08:54:52,0.14,-0.21,0.89,4.77,6.31,0.19,05:28:51
2025-10-11 08:54:52,0.16,-0.18,1.07,-1.53,6.27,0.15,05:28:52
2025-10-11 08:54:52,0.13,-0.19,0.92,4.19,6.22,0.05,05:28:52
2025-10-11 08:54:52,0.15,-0.2,1.09,-2.73,6.4,0.12,05:28:53
2025-10-11 08:54:52,0.15,-0.18,0.91,3.5,6.35,0.13,05:28:53
2025-10-11 08:54:52,0.13,-0.19,1.07,-2.81,6.4,0.0,05:28:54
2025-10-11 08:54:52,0.14,-0.22,0.92,2.69,6.39,0.06,05:28:54
2025-10-11 08:54:52,0.15,-0.18,1.07,-4.13,6.31,0.01,05:28:55
2025-10-11 08:54:52,0.14,-0.22,0.89,2.19,6.29,0.09,05:28:55
2025-10-11 08:54:52,0.13,-0.21,0.92,1.06,6.33,0.05,05:28:56
2025-10-11 08:54:52,0.17,-0.2,1.08,-4.9,6.23,0.0,05:28:56
2025-10-11 08:54:53,0.17,-0.21,1.08,-5.08,6.37,0.03,05:28:57
2025-10-11 08:54:53,0.15,-0.21,0.91,-0.2,6.21,0.16,05:28:57
2025-10-11 08:54:53,0.16,-0.18,0.9,-1.11,6.24,0.1,05:28:58
2025-10-11 08:54:53,0.16,-0.18,1.06,-5.17,6.22,0.08,05:28:58
2025-10-11 08:54:53,0.15,-0.21,1.06,-5.36,6.2,0.13,05:28:59
2025-10-11 08:54:53,0.13,-0.2,0.92,-1.75,6.24,0.15,05:28:59
2025-10-11 08:54:53,0.14,-0.21,1.07,-4.94,6.24,0.02,05:29:00
2025-10-11 08:54:53,0.16,-0.2,0.9,-3.24,6.27,0.02,05:29:00
2025-10-11 08:54:53,0.14,-0.22,1.07,-3.93,6.31,0.12,05:29:01
2025-10-11 08:54:53,0.15,-0.18,0.92,-3.94,6.25,0.14,05:29:01
2025-10-11 08:54:53,0.16,-0.2,0.91,-4.0,6.39,0.11,05:29:02
2025-10-11 08:54:54,0.14,-0.19,1.06,-3.34,6.3,0.06,05:29:02
2025-10-11 08:54:54,0.14,-0.19,1.04,-2.63,6.39,0.19,05:29:03
2025-10-11 08:54:54,0.16,-0.21,0.94,-4.62,6.3,0.18,05:29:03
2025-10-11 08:54:54,0.15,-0.22,1.03,-1.5,6.33,0.15,05:29:04
2025-10-11 08:54:54,0.16,-0.2,0.92,-4.8,6.33,0.17,05:29:04
2025-10-11 08:54:54,0.14,-0.21,1.02,-0.93,6.37,0.03,05:29:05
2025-10-11 08:54:54,0.16,-0.22,0.91,-5.35,6.23,0.16,05:29:05
2025-10-11 08:54:54,0.17,-0.19,1.04,-0.08,6.26,0.2,05:29:06
2025-10-11 08:54:54,0.16,-0.19,0.93,-4.79,6.22,0.14,05:29:06
2025-10-11 08:54:54,0.15,-0.2,1.04,0.73,6.24,0.15,05:29:07
2025-10-11 08:54:54,0.17,-0.21,0.95,-4.02,6.26,0.02,05:29:07
2025-10-11 08:54:54,0.14,-0.21,0.96,-3.91,6.37,0.15,05:29:08
2025-10-11 08:54:55,0.16,-0.2,1.04,2.41,6.39,0.03,05:29:08
2025-10-11 08:54:55,0.16,-0.2,1.02,2.94,6.27,0.03,05:29:09
2025-10-11 08:54:55,0.16,-0.2,0.94,-3.58,6.38,0.17,05:29:09
2025-10-11 08:54:55,0.15,-0.19,1.0,3.17,6.38,0.11,05:29:10
2025-10-11 08:54:55,0.14,-0.18,0.94,-2.21,6.24,0.14,05:29:10
2025-10-11 08:54:55,0.14,-0.22,1.02,4.1,6.34,0.04,05:29:11
2025-10-11 08:54:55,0.14,-0.21,0.96,-0.82,6.38,0.14,05:29:11
2025-10-11 08:54:55,0.14,-0.21,0.96,-0.78,6.36,0.2,05:29:12
2025-10-11 08:54:55,0.13,-0.19,1.02,4.2,6.32,0.18,05:29:12
2025-10-11 08:54:55,0.13,-0.19,0.98,1.03,6.27,0.07,05:29:13
2025-10-11 08:54:55,0.16,-0.2,1.02,5.39,6.22,0.16,05:29:13
2025-10-11 08:54:56,0.16,-0.19,0.97,1.39,6.21,0.15,05:29:14
2025-10-11 08:54:56,0.17,-0.21,1.01,5.1,6.3,0.17,05:29:14
2025-10-11 08:54:56,0.14,-0.21,0.99,4.78,6.38,0.15,05:29:15
2025-10-11 08:54:56,0.14,-0.2,0.99,2.91,6.25,0.12,05:29:15
2025-10-11 08:54:56,0.16,-0.21,0.97,3.27,6.4,0.02,05:29:16
2025-10-11 08:54:56,0.15,-0.21,0.99,4.06,6.34,0.11,05:29:16
2025-10-11 08:54:56,0.17,-0.2,1.0,4.12,6.35,0.0,05:29:17
2025-10-11 08:54:56,0.17,-0.21,0.97,4.18,6.4,0.16,05:29:17
2025-10-11 08:54:56,0.13,-0.21,0.97,3.77,6.26,0.1,05:29:18
2025-10-11 08:54:56,0.14,-0.2,1.01,4.21,6.33,0.15,05:29:18
2025-10-11 08:54:56,0.13,-0.19,1.0,4.52,6.24,0.12,05:29:19
2025-10-11 08:54:56,0.13,-0.19,0.97,2.79,6.23,0.09,05:29:19
2025-10-11 08:54:57,0.14,-0.18,0.96,1.81,6.25,0.06,05:29:20
2025-10-11 08:54:57,0.16,-0.18,0.98,5.37,6.24,0.12,05:29:20
2025-10-11 08:54:57,0.16,-0.2,0.97,0.15,6.2,0.11,05:29:21
2025-10-11 08:54:57,0.16,-0.19,1.0,4.88,6.28,0.18,05:29:21
2025-10-11 08:54:57,0.14,-0.21,0.97,-0.39,6.22,0.2,05:29:22
2025-10-11 08:54:57,0.15,-0.2,1.02,4.96,6.4,0.09,05:29:22
2025-10-11 08:54:57,0.15,-0.22,1.01,4.29,6.3,0.11,05:29:23
2025-10-11 08:54:57,0.17,-0.2,0.96,-1.39,6.33,0.2,05:29:23
2025-10-11 08:54:57,0.13,-0.2,1.03,3.05,6.3,0.12,05:29:24
2025-10-11 08:54:57,0.13,-0.19,0.97,-2.21,6.26,0.05,05:29:24
2025-10-11 08:54:57,0.15,-0.21,1.03,2.98,6.22,0.02,05:29:25
2025-10-11 08:54:58,0.15,-0.18,0.94,-2.9,6.28,0.11,05:29:25
2025-10-11 08:54:58,0.17,-0.19,0.94,-3.75,6.32,0.19,05:29:26
2025-10-11 08:54:58,0.14,-0.2,1.03,2.33,6.22,0.15,05:29:26
2025-10-11 08:54:58,0.16,-0.19,0.96,-4.93,6.39,0.04,05:29:27
2025-10-11 08:54:58,0.14,-0.21,1.04,0.41,6.24,0.03,05:29:27
2025-10-11 08:54:58,0.14,-0.2,0.95,-4.49,6.35,0.09,05:29:28
2025-10-11 08:54:58,0.14,-0.2,1.02,0.28,6.38,0.01,05:29:28
2025-10-11 08:54:58,0.14,-0.2,1.04,-0.8,6.37,0.08,05:29:29
2025-10-11 08:54:58,0.14,-0.19,0.91,-5.18,6.36,0.06,05:29:29
2025-10-11 08:54:58,0.15,-0.2,0.94,-5.22,6.35,0.06,05:29:30
2025-10-11 08:54:58,0.13,-0.21,1.06,-1.88,6.28,0.1,05:29:30
2025-10-11 08:54:58,0.15,-0.19,0.94,-5.01,6.2,0.05,05:29:31
2025-10-11 08:54:59,0.16,-0.19,1.07,-3.18,6.31,0.16,05:29:31
2025-10-11 08:54:59,0.14,-0.2,0.91,-4.34,6.34,0.11,05:29:32
2025-10-11 08:54:59,0.16,-0.21,1.06,-3.19,6.35,0.11,05:29:32
2025-10-11 08:54:59,0.15,-0.2,1.07,-4.33,6.21,0.16,05:29:33
2025-10-11 08:54:59,0.13,-0.2,0.92,-3.29,6.37,0.19,05:29:33
2025-10-11 08:54:59,0.13,-0.18,1.08,-4.77,6.26,0.08,05:29:34
2025-10-11 08:54:59,0.13,-0.19,0.93,-2.89,6.38,0.2,05:29:34
2025-10-11 08:54:59,0.13,-0.2,0.92,-2.03,6.32,0.18,05:29:35
2025-10-11 08:54:59,0.16,-0.21,1.06,-4.65,6.24,0.0,05:29:35
2025-10-11 08:54:59,0.17,-0.2,1.09,-4.79,6.37,0.09,05:29:36
2025-10-11 08:54:59,0.15,-0.2,0.92,-1.34,6.27,0.15,05:29:36
2025-10-11 08:55:00,0.15,-0.22,0.92,0.15,6.37,0.06,05:29:37
2025-10-11 08:55:00,0.16,-0.18,1.09,-4.66,6.33,0.09,05:29:37
2025-10-11 08:55:00,0.13,-0.2,0.92,0.67,6.2,0.2,05:29:38
2025-10-11 08:55:00,0.14,-0.19,1.09,-4.13,6.25,0.09,05:29:38
2025-10-11 08:55:00,0.14,-0.19,0.9,1.83,6.23,0.04,05:29:39
2025-10-11 08:55:00,0.15,-0.2,1.08,-4.17,6.26,0.17,05:29:39
2025-10-11 08:55:00,0.14,-0.19,1.1,-3.64,6.33,0.12,05:29:40
2025-10-11 08:55:00,0.16,-0.19,0.89,2.22,6.29,0.11,05:29:40
2025-10-11 08:55:00,0.13,-0.19,0.89,3.29,6.29,0.15,05:29:41
2025-10-11 08:55:00,0.14,-0.19,1.08,-2.7,6.3,0.06,05:29:41
2025-10-11 08:55:00,0.16,-0.19,0.92,4.39,6.37,0.18,05:29:42
2025-10-11 08:55:00,0.15,-0.2,1.08,-1.4,6.35,0.02,05:29:42
2025-10-11 08:55:01,0.13,-0.21,1.08,-0.64,6.24,0.16,05:29:43
2025-10-11 08:55:01,0.16,-0.22,0.88,4.81,6.35,0.09,05:29:43
2025-10-11 08:55:01,0.16,-0.21,0.91,5.13,6.22,0.09,05:29:44
2025-10-11 08:55:01,0.15,-0.19,1.09,0.13,6.32,0.04,05:29:44
2025-10-11 08:55:01,0.16,-0.18,0.9,4.86,6.25,0.17,05:29:45
2025-10-11 08:55:01,0.16,-0.21,1.09,1.1,6.33,0.17,05:29:45
2025-10-11 08:55:01,0.16,-0.19,0.9,5.36,6.35,0.0,05:29:46
2025-10-11 08:55:01,0.14,-0.18,1.09,1.99,6.34,0.05,05:29:46
2025-10-11 08:55:01,0.17,-0.22,0.9,4.92,6.28,0.16,05:29:47
2025-10-11 08:55:01,0.15,-0.21,1.08,3.3,6.36,0.19,05:29:47
2025-10-11 08:55:01,0.16,-0.22,0.91,3.76,6.24,0.04,05:29:48
2025-10-11 08:55:02,0.16,-0.21,1.1,4.06,6.2,0.01,05:29:48
